phecode,rank,description,group,cases,ctrls,total,case_p,LR_AUCROC,RF_AUCROC,XGB_AUCROC,P2V_AUCROC,WP2V_AUCROC,LR_F1,RF_F1,XGB_F1,P2V_F1,WP2V_F1,LR_AUCPR,RF_AUCPR,XGB_AUCPR,P2V_AUCPR,WP2V_AUCPR
phecode_348,77,Other conditions of brain,neurological,476,5969,6445,0.07385570209464701,0.6346519009613896,0.7064242782540152,0.6646778007685487,0.688961755556494,0.7008752445701899,0.2518718503769149,0.29814516788670303,0.28030706242919934,0.28439374019798375,0.3116005710894427,0.1850896701116232,0.22082542438343145,0.21649722284340617,0.19909460753830088,0.23246868869258364
phecode_280,78,Iron deficiency anemias,hematopoietic,382,4800,5182,0.07371671169432652,0.5956010034904015,0.6554456806282722,0.6351567408376964,0.6089057591623037,0.6580122164048866,0.20033776386970023,0.21350066120016112,0.22387460633256773,0.19755919792865378,0.2624527159369416,0.129706239396344,0.1423123383988802,0.14084801094639596,0.12739607028477157,0.1762229570612342
phecode_571,79,Chronic liver disease and cirrhosis,digestive,502,6526,7028,0.07142857142857142,0.88273812503586635,0.9258204692721606,0.914307221008702,0.9080903477722576,0.9393208654807677,0.6861003398265637,0.7505748377284222,0.7363689511459457,0.6391727974976227,0.7438595254906789,0.655727302546272,0.7590979236538435,0.7339965872722373,0.6257060355576479,0.7302943192546414
phecode_415.2,80,Chronic pulmonary heart disease,circulatory system,520,6770,7290,0.07133058984910837,0.6801677082149756,0.7499045563004204,0.7405761277127599,0.7301097602545166,0.7981420293148506,0.2966672651863839,0.327998450707488,0.34510484535127156,0.2600869807320473,0.3908667927390169,0.2306599509965534,0.2390841077364105,0.27946821480741796,0.17823921681978466,0.2920026388256308
phecode_427.4,81,Cardiac arrest and ventricular fibrillation,circulatory system,324,4293,4617,0.07017543859649122,0.6520736658098869,0.7163642061561639,0.6849567584973577,0.6477071078219968,0.6498481947247667,0.2500728656439431,0.28244414006528573,0.274289098912041,0.20939461502689904,0.23184589362974878,0.18511977222500353,0.22146029493366137,0.21291443844323255,0.13989790055711515,0.1535605296914523
phecode_174.1,82,Breast cancer [female],neoplasms,225,3032,3257,0.06908197727970525,0.9277085716954258,0.918957958764331,0.9277059448478764,0.7159315385154226,0.8989837018703155,0.7809322101357407,0.8174879231607597,0.8165965816713556,0.3232961416724285,0.7177307616655433,0.7223183192534002,0.7655632714234442,0.744992578979986,0.25413958220590604,0.6406515883203614
phecode_174.11,83,Malignant neoplasm of female breast,neoplasms,221,3032,3253,0.06793728865662466,0.924668996172954,0.9260387696403528,0.9272905821388671,0.7224345717749412,0.9070699327295634,0.784907946199168,0.8254286584434931,0.8206690063376849,0.33281855133278593,0.7227268204046171,0.7164798882619958,0.7589675716648199,0.7356781238630549,0.2636681641047034,0.6362632663703695
phecode_327.32,84,Obstructive sleep apnea,neurological,494,6809,7303,0.06764343420512119,0.8430180075740011,0.8680719589553347,0.876138270107665,0.7770030973740689,0.8702899403710904,0.5858430552585188,0.6425846439941993,0.6514715901285455,0.33939982966073295,0.6205462761460432,0.5313133129148739,0.5593428456744646,0.5960575116885112,0.2623000462612015,0.5550540273738427
phecode_427.1,85,"Paroxysmal tachycardia, unspecified",circulatory system,311,4293,4604,0.06754995655951347,0.7273998901269512,0.7613838032794716,0.7482933849258954,0.7212066927018022,0.7492064060764574,0.3558809098234351,0.38066626143540516,0.37698152121082384,0.327046717290734,0.37116325981203163,0.2956148391798401,0.37270565021802027,0.3587306549110515,0.23544877475661916,0.28636800858814687
phecode_285.21,86,Anemia in chronic kidney disease,hematopoietic,345,4800,5145,0.06705539358600583,0.7368451348747591,0.8471736512524085,0.8412295279383429,0.8309525529865125,0.8759645953757225,0.35907511698507144,0.4508918227347389,0.44033527673466527,0.4293316678910552,0.4829345234551915,0.2470603881146518,0.3461946309142507,0.3353736221096064,0.3161116238000182,0.42158971957532626
phecode_578,87,Gastrointestinal hemorrhage,digestive,492,6935,7427,0.06624478255015484,0.5654647954351516,0.6038213491996511,0.5890852251948125,0.6346965519828208,0.6665904764583978,0.15397835613553565,0.1625361459468011,0.1666098171921514,0.1863890145018343,0.2272057945654927,0.09079846811036361,0.0933237973921305,0.1003048127907651,0.11915860259880455,0.14854005658914313
phecode_395.6,88,Heart valve replaced,circulatory system,438,6212,6650,0.06586466165413533,0.9450399433119576,0.9590170152334412,0.9692903262796708,0.8060842617176359,0.8909651962470634,0.727419639308495,0.6872256621021583,0.7712733110923731,0.32203257865329327,0.4715259597535641,0.7389294296377825,0.6954758136348482,0.7898774104143381,0.22265648793962067,0.49771926429302316
phecode_585.31,89,Renal dialysis,genitourinary,294,4201,4495,0.06540600667408232,0.9442419709435417,0.9658246639922032,0.961350442128303,0.8496138864874841,0.9417064112651248,0.804175110684352,0.8197378923686375,0.8116198931768221,0.5181393174434676,0.7813464397672969,0.8454195981968273,0.8802103001136606,0.8703952619434099,0.4868495866938505,0.7980565597656568
phecode_317.1,90,Alcoholism,mental disorders,448,6528,6976,0.06422018348623854,0.8927072391456583,0.9250777557116597,0.9169203130470938,0.8932286195728292,0.9283486246060925,0.669138705208541,0.7067725983041515,0.7153397818526104,0.5718621224202572,0.6965560294940802,0.6645727013676485,0.7378205464023261,0.7349336957363284,0.5619879716509193,0.5819639625186395
phecode_290,91,Delirium dementia and amnestic and other cognitive disorders,mental disorders,449,6630,7079,0.0634270377171917,0.6551926931456343,0.71046569465393,0.6769403050108932,0.6913048433048433,0.7167667504608681,0.29918094363249226,0.33788416035693863,0.33398241966990366,0.23791121017483144,0.3441498935691283,0.23548178011219345,0.3074614669882401,0.295257818468372,0.15583664061591634,0.27654299603455895
phecode_480.1,92,Bacterial pneumonia,respiratory,409,6080,6489,0.06302974264139313,0.5773474005134788,0.693507381258023,0.6526531611039794,0.7076396020539153,0.7230665917843389,0.19105230937609605,0.22555843679788992,0.21542254995109955,0.24390617889753952,0.2700717071200456,0.1144817525426952,0.1446975765753884,0.13404540900564196,0.15642870472669662,0.1706246959147631
phecode_427.12,93,Paroxysmal ventricular tachycardia,circulatory system,284,4293,4577,0.06204937732138956,0.7484924919802936,0.7821208105643642,0.7713519355537042,0.7329201571796873,0.7597371373091835,0.3662529106747797,0.4119464739593552,0.41093058063549487,0.32874954025903125,0.3885875371521433,0.3167747236732074,0.4059824338123552,0.3839043632407105,0.2249349592935419,0.3007209884890121
phecode_274,94,Gout and other crystal arthropathies,endocrine/metabolic,457,7018,7475,0.0611371237458194,0.8233285960866692,0.873077028377435,0.8765564157543733,0.7056547044966095,0.8432613081023096,0.4812978036773346,0.5915692797495149,0.5804885040602422,0.2287689774094449,0.5333535315639545,0.39829100561249853,0.5006912767230823,0.494445649368343,0.13946612348296783,0.4191775996313428
phecode_427.42,95,Cardiac arrest,circulatory system,278,4293,4571,0.06081820170640997,0.6558731775641434,0.7190964136003726,0.6914784893091581,0.6501918353533289,0.6549718027161875,0.2271539409936891,0.25746722564209273,0.24935887364016368,0.19087977419659924,0.21516031445965017,0.15707086459293018,0.19251044240104595,0.18083986072971567,0.12204414758065432,0.1476318998343548
phecode_070,96,Viral hepatitis,infectious diseases,440,6821,7261,0.06059771381352431,0.9215762506329789,0.955662229151675,0.9536223714719757,0.8858385970523174,0.9574472961808054,0.7302320148752933,0.7953638608276645,0.798771429416747,0.45549961944233586,0.7704994618549987,0.7003217980911457,0.782000865355808,0.7651529555335832,0.40316417668618876,0.7310367066498206
phecode_743,97,"Osteoporosis, osteopenia and pathological fracture",musculoskeletal,451,7024,7475,0.06033444816053512,0.7557456608946318,0.7890025601225634,0.7950292423448304,0.6998724978329671,0.7913589563972827,0.43557687100304376,0.5524932472935953,0.5224316753770833,0.225281633476212,0.49206006814942926,0.35313429745639224,0.44042404117048867,0.4215723363217337,0.14399089214829675,0.3999978855279714
phecode_508,98,Pulmonary collapse; interstitial and compensatory emphysema,respiratory,296,4623,4919,0.06017483228298435,0.5636242752267839,0.5984461212943046,0.5791969629664266,0.5809495698120266,0.6061377770504068,0.14950037117790888,0.14676019602446336,0.14847581312008418,0.1468582919461819,0.16678818522907987,0.08814185099862878,0.08076017804398225,0.08645060424081977,0.090672795456773,0.09572346609696307
phecode_274.1,99,Gout,endocrine/metabolic,448,7018,7466,0.06000535762121618,0.8252788747302854,0.8738261053210113,0.8810529302202499,0.7120654032487889,0.8429949263119325,0.48412304134491724,0.5930042925840584,0.5865694353893407,0.22844246258374784,0.5457973866684803,0.40300314003426085,0.5048701273622662,0.4970285151216129,0.1407425840764238,0.42593104725372655
phecode_395.1,100,Nonrheumatic mitral valve disorders,circulatory system,395,6212,6607,0.05978507643408506,0.7156725822292468,0.7578526735481017,0.76810596304318135,0.7105769543470767,0.7692901324903901,0.2686554363736973,0.29102994541028876,0.31036086420606984,0.24668729056522515,0.34113388418659396,0.18411858940979137,0.19961745669393074,0.21945978469883032,0.15933414966900294,0.24074458243638452
phecode_185,101,Cancer of prostate,neoplasms,227,3582,3809,0.0595956944079811,0.8582121131975667,0.8364071821093773,0.8730357440222556,0.6978812189602985,0.8413759832299901,0.6381629537078729,0.6309568190193069,0.7119189438469503,0.21610846846820306,0.5803173467432265,0.5493396772669061,0.5446790925156497,0.5985972258289822,0.12985303707024246,0.4948218394775388
phecode_081,102,Infection/inflammation of internal prosthetic device; implant; and graft,infectious diseases,429,6776,7205,0.05954198473282442,0.5503020921995552,0.6612266274951264,0.6013840915955081,0.638601905494083,0.683786139864364,0.16045126603786336,0.1990137060642614,0.1698279575235291,0.17027174234775586,0.22235284047909448,0.10486084882240251,0.12074991717932063,0.103462335262105,0.11200067437542127,0.13407109552868962
phecode_250.6,103,Polyneuropathy in diabetes,endocrine/metabolic,314,4984,5298,0.05926764816912042,0.9563308319105214,0.9686039913711137,0.9660743679136293,0.9281675885125396,0.9644613080328388,0.7683859216396086,0.8003248440494808,0.7849930410950062,0.5687859485141717,0.8010694522827665,0.8057115980098942,0.8461887043103886,0.8331139265480427,0.5662510968184379,0.8326452177797308
phecode_041.1,104,Staphylococcus infections,infectious diseases,324,5239,5563,0.0582419557792558,0.6002934454811045,0.6898048016209594,0.6500553670719065,0.6210752992177928,0.6642352275940062,0.1823304532319006,0.2140090444610032,0.19977355810597155,0.17788389775935204,0.23069442282506852,0.11344231536101881,0.13287007003599616,0.13307384382879842,0.10528912311954987,0.15441693692423328
phecode_318,105,Tobacco use disorder,mental disorders,402,6528,6930,0.05800865800865801,0.783402457687055,0.821548278826456,0.8261981300604819,0.7634439627841186,0.8347295385816018,0.3912557000385842,0.42667354998772605,0.4432488746592607,0.2929031469441923,0.44710195624640753,0.3249244471682165,0.36634324031623733,0.3836731957789214,0.23341017976028686,0.3255638406030028
phecode_278,106,"Overweight, obesity and other hyperalimentation",endocrine/metabolic,425,7050,7475,0.05685618729096989,0.7638554256983985,0.7952737322278827,0.8052119335397729,0.7291484700163153,0.813737022608464,0.3765753292796621,0.4578169282178355,0.4427490370555071,0.25979770103643973,0.46898163738768994,0.3081775078112932,0.36428672195488515,0.37557801705595256,0.17774396281808552,0.3569564005066489
phecode_278.1,107,Obesity,endocrine/metabolic,416,7050,7466,0.05571926064827216,0.7722774822695035,0.8005440534642663,0.8188108974358974,0.7405571467539553,0.8273248772504092,0.39442996830268057,0.4664325064565961,0.45681619610750995,0.2722018924363349,0.47824398446542493,0.32183629348679693,0.3700141256454105,0.3906366543673672,0.18139747815049728,0.3688036920534711
phecode_458.9,108,Hypotension NOS,circulatory system,382,6559,6941,0.05503529750756375,0.5300424594560081,0.5560284446430852,0.5583436821606436,0.5462396245690205,0.5745238475290512,0.12010414415005334,0.11794551395423757,0.12628020465508502,0.11833310205209141,0.14031406724820292,0.06662731763679831,0.0651256736898236,0.06868481109289429,0.0652990185112752,0.07888615860640705
phecode_425,109,Cardiomyopathy,circulatory system,397,6842,7239,0.05484182898190357,0.7876642787160003,0.8411882563945128,0.8446962964486272,0.7392379905960671,0.85436624807757,0.4612609740676994,0.5507925697739485,0.5506565013304199,0.27526928427228675,0.5578465692642173,0.3813775158091948,0.4501306580371943,0.47913674304430026,0.16906584106716055,0.4441740056655822
phecode_070.3,110,Viral hepatitis C,infectious diseases,395,6821,7216,0.05473946784922395,0.9331467711414941,0.9570620452546573,0.9566876623165101,0.8888296627962414,0.962126690534782,0.7593787188278925,0.7994217690959705,0.8153052801720817,0.44544250223791454,0.7881866211192965,0.7204398688346085,0.7735881910978151,0.766208217457783,0.386349622265099,0.730840956620131
phecode_250.1,111,Type 1 diabetes,endocrine/metabolic,288,4984,5272,0.05462822458270106,0.9741834983056894,0.9861825898430533,0.982595416443731,0.9335102884786873,0.9736395354021758,0.8752289805248786,0.8842551349506764,0.8897210289000789,0.6231719796956247,0.8688717042348264,0.9017983735009889,0.9178042679450537,0.9091931536346408,0.6553951632197798,0.8914354194681033
phecode_443,112,Peripheral vascular disease,circulatory system,360,6355,6715,0.05361131794489948,0.7325387210684567,0.8010147891755821,0.797179305642962,0.7232310677574995,0.7907702258583316,0.3155927658641895,0.40200974026411007,0.39521615220761375,0.21530179938811791,0.3818811146400851,0.2124459868845688,0.27742864393910455,0.304665241677463,0.125703828395744,0.27538987816259064
phecode_008,113,Intestinal infection,infectious diseases,395,7080,7475,0.05284280936454849,0.5571183587285282,0.6476046481766821,0.5900457969525766,0.6417977800604919,0.6799104034697255,0.14591598779649154,0.16832169611766906,0.15581190492452665,0.1623601882459228,0.23111617992193728,0.08494984419987375,0.09498149055105425,0.09705319483691269,0.09277613859034972,0.14144808283188104
phecode_038.1,114,Gram negative septicemia,infectious diseases,290,5239,5529,0.05245071441490324,0.5981763622005791,0.706354435377731,0.6793727296657015,0.6940689655172414,0.7174348512766517,0.18139913910319466,0.2128790938635158,0.19703553008737804,0.20285352854488264,0.23573652599063485,0.1073262824976346,0.12311666957088106,0.12210020192237411,0.12959407723165334,0.14329363009117593
phecode_440,115,Atherosclerosis,circulatory system,349,6355,6704,0.05205847255369928,0.7620916119751865,0.8263467589679043,0.8287934909646678,0.7949227726332825,0.8539356288771015,0.3374628833082572,0.4132355388945005,0.3827066849692556,0.2570511888074887,0.4347714558572481,0.2543061516548766,0.30875268338995815,0.2993548010152662,0.1616470800029952,0.3494014457550171
phecode_426.92,116,Cardiac defibrillator in situ,circulatory system,231,4293,4524,0.05106100795755968,0.9450761286799545,0.9623891797696866,0.9638890673433661,0.88327457719673,0.941887637923004,0.7140035870046697,0.7372083112741739,0.7160621873949464,0.4807573667860486,0.6513833728878244,0.7441027558416196,0.7846405077369369,0.7703670494510841,0.4556596081819632,0.6736499601386297
phecode_427.22,117,Atrial flutter,circulatory system,231,4293,4524,0.05106100795755968,0.8081219986187623,0.829341663588327,0.8297496105231036,0.7608515490740889,0.837861571077526,0.47317386230466474,0.4822630467153253,0.5047349517676144,0.28789164934621236,0.4959267987696504,0.4100886994445003,0.45562017327735244,0.4580010382115766,0.21472924046932695,0.4445544569782625
phecode_850,118,Hemorrhage or hematoma complicating a procedure,injuries & poisonings,354,6592,6946,0.05096458393319896,0.5540688765015632,0.5929651932148539,0.5812791399264988,0.6137194202183095,0.6286368342383852,0.11375287077024045,0.12737866045274301,0.1284675343290034,0.1328335455869528,0.14620920697083487,0.0614611844734243,0.0751455211470626,0.07055568533430043,0.07510086647518535,0.08087493650683132
